danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,track_id,track_name,artists,track_genre,playlist_id,playlist_name,playlist_type
0.67,0.378,0.479,0.835,0.0311,0.0,0.0999,102.968,5IDS56FCiyNOvxpb4Qlnlg,Lalitha Pancharatnam,Priya Sisters,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.427,0.336,0.506,0.983,0.0356,0.0774,0.214,109.602,4xZqbPztwDXPgrezWPLM23,Humen Tumse Pyar Kitna,Parveen Sultana;R. D. Burman,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.703,0.467,0.565,0.653,0.0335,0.0,0.096,131.915,2VFQ4kS85puKOMIqWC2EJ0,Lambhodharaya,Nithyasree,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.519,0.199,0.581,0.995,0.0334,0.939,0.111,92.138,6OtqRo9wsVAtYhpDjWB7Di,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 7. Variation VI",Wolfgang Amadeus Mozart;Danielle Laval,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.375,0.145,0.329,0.963,0.0361,0.889,0.128,77.903,0IeGK0PpEs4ohGpqlCsJui,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka",Sergei Prokofiev;Chicago Symphony Orchestra;Claudio Abbado,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.447,0.31,0.288,0.949,0.039,0.0,0.141,123.113,28TQwZIFU4z0G9IATfZhvI,Sri Lakshmi Ashtakam,Mambalam Sisters,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.159,0.0879,0.434,0.701,0.0429,0.888,0.0819,56.139,0IPrUbZh6uFgY7RvaMyBPb,"Sonate, Op. 5: V. Giga",Arcangelo Corelli;Cet étrange éclat,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.212,0.221,0.425,0.98,0.0454,0.96,0.149,148.759,4lvfOnCUxyT3aKKamZ3WXu,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 11. Variation X",Wolfgang Amadeus Mozart;Danielle Laval,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.336,0.0891,0.373,0.987,0.0493,0.698,0.124,86.995,0qLzylCTgseaShZirfSti6,"6 Variations in G minor for Piano & Violin on ""Hélas, j'ai perdu mon amant"" K.360: Var. II",Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.513,0.296,0.804,0.99,0.0496,0.803,0.158,84.367,7w9YfF8mfQftxhm3JKcLlv,"Brandenburg Concerto No. 3 in G, BWV 1048: 1. (Allegro)",Johann Sebastian Bach;Berliner Philharmoniker;Herbert von Karajan,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.547,0.62,0.2,0.408,0.062,0.0002,0.0996,83.997,1RTcQvHYYB69XlQKvJe6h4,Prethese Antha,Bombay Jayashri,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.394,0.0578,0.0432,0.995,0.0445,0.921,0.0835,65.106,4UjSqTCpBQVahtVONhLFsy,"Piano Sonata No. 2 in B-Flat Minor, Op. 36: II. Non allegro - Lento",Sergei Rachmaninoff;Marko Stuparevic,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.57,0.177,0.515,0.963,0.0488,0.917,0.156,96.075,5nRAp6NQOoOFdk3CJY1WrL,"Six German Dances, K.571: No. 4 in G",Wolfgang Amadeus Mozart;Concerto Köln;Werner Ehrhardt,classical,KAGGLE_CLASSICAL,Classical (editorial proxy),editorial
0.45,0.0709,0.351,0.994,0.0378,0.907,0.108,110.822,0Ug8tD5hbRfgneHlNmQBaE,Softly on the Field,Laura Sullivan,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.49,0.15,0.212,0.989,0.0523,0.931,0.0749,138.303,2U23anbtk7V1UpCSFXzFAm,Wait There,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.113,0.0542,0.0385,0.977,0.0474,0.796,0.143,64.899,3PyFurHPWEnybWlBcx7FLx,Dammerschein,Deuter,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.254,0.122,0.102,0.959,0.0337,0.867,0.144,164.721,1ql1iw55Iu6rO0fL8IaBFU,If I Could,Helen Jane Long,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.343,0.131,0.177,0.981,0.0319,0.903,0.07,104.798,2N6aUazlszu1DDPnSCGifu,In The Morning Light,Yanni,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.124,0.126,0.156,0.974,0.0356,0.93,0.745,72.642,357tJIrwP4qdIoIPG2sp6h,By the Grace of the Sea,Dan Gibson's Solitudes,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.207,0.0597,0.107,0.994,0.046,0.932,0.0863,86.195,3Ly3EBaIiwwgICBC7FdGel,Twin Flames Rising,Aeoliah,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.386,0.181,0.216,0.731,0.0311,0.783,0.0966,104.577,1WsucsuLgoJQbCscF44b6t,Country Road,Jim Brickman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.361,0.111,0.119,0.913,0.0404,0.000424,0.505,79.633,4SHKP9NefTNi8KWo9jBbnP,Billabong,Tony O'Connor,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.139,0.243,0.0397,0.901,0.0312,0.887,0.105,78.174,1E79kbM9zt1ZgduIvZBDbg,La Fotografia - Orchestra Version,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.504,0.143,0.0584,0.98,0.0701,0.922,0.124,148.786,4mHc7LUlO3k6AXeFV2EiJK,약속 (Piano Solo),Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.212,0.525,0.0385,0.519,0.0513,0.118,0.977,168.87,2fWixaGQjHfWuBeACVYXa8,Santorini - Live,Yanni,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.382,0.298,0.382,0.952,0.0456,0.855,0.119,113.749,2hNrGnVySzBMqIQxhklek1,Crossroads,Jim Brickman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.413,0.491,0.17,0.719,0.0297,0.000456,0.318,80.019,0qQv4D2jupKUX7YN1mGdN9,Theme from Harry's Game,Clannad,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.7,0.684,0.8,0.801,0.0325,0.877,0.0916,92.994,0aiqrNJkcz1xDGUD8HLrRz,Bumblebeat,Govi,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.541,0.224,0.175,0.99,0.0735,0.909,0.145,71.394,3eTkGlxdDL66WJewOd7GP0,Sometimes Someone,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.371,0.114,0.298,0.989,0.0465,0.904,0.0925,93.812,1L4mI0W77dkLDVYCpagz2n,I Feel my Saviors Love,Paul Cardall,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.138,0.0624,0.0743,0.972,0.0344,0.923,0.116,94.435,5HllUwP1zQYGF7s8YfLToi,"Edelweiss (From ""the Sound of Music"")",Emile Pandolfi;The City of Prague Philharmonic Orchestra,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.511,0.169,0.326,0.808,0.0492,0.841,0.142,77.084,75pzZ0JXoVJ1zHgXeIKh5f,Russian,Mike Oldfield,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.33,0.0515,0.258,0.993,0.0748,0.902,0.156,201.467,1y9QnFv6OBVO9f8kp5gC3R,Journey Within,George Skaroulis,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.541,0.467,0.464,0.549,0.0294,0.964,0.131,139.998,2wVM6KIEE3m6nlH8ftyQzH,Shadows In Silence,Enigma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.101,0.179,0.0777,0.962,0.0403,0.895,0.0922,65.494,12kqfVmygQLCrwx6ldfYMH,"The Secret Wedding - Love Theme From ""Braveheart""",David Arkenstone,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.114,0.261,0.0453,0.835,0.0323,0.962,0.0973,80.345,27IvH8LRZSlEtBEN5MlTQt,Bring Me Back A Song,Nightnoise,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.176,0.458,0.133,0.0416,0.0335,0.827,0.106,147.951,0gEjVYYmeWfwRDdr0EpKKn,Chain of Life,2002,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.385,0.0298,0.183,0.986,0.0632,0.893,0.124,68.465,3vRYdkqNVKvt7l6egzmCzF,I Need Thee Every Hour,Paul Cardall,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.404,0.159,0.143,0.866,0.0314,0.876,0.847,100.109,12U2SzAfaFSpDO5L4cxZyH,Sea Breeze,Dan Gibson's Solitudes,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.216,0.226,0.168,0.973,0.0333,0.872,0.108,91.06,3JkDhCmTQqMe2MJli79ZEz,Song for Sienna,Brian Crain,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.482,0.0223,0.247,0.994,0.0667,0.921,0.111,116.495,64pFTpG7QRyILWwXnnJhVB,Cherished Moments,Jon Schmidt,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.341,0.0412,0.148,0.964,0.046,0.906,0.0996,63.49,6lPQItGuSC8yAAAwVyFsH4,Sweetest Dream,Philip Wesley,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.665,0.47,0.567,0.00646,0.0297,0.36,0.812,140.434,6vpAnhfGC42sQ6KfO7qPZ7,Shakuhaji Tales - Native Mix,Kamal,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.423,0.0465,0.0771,0.987,0.0338,0.875,0.109,56.318,4w2dwWRCQSvNUt2Hn8LEAP,I Heard The Bells On Christmas Day,Jim Brickman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.283,0.201,0.149,0.49,0.0322,0.00248,0.13,149.531,6SpALKoUWOZfbhEbKI1Biq,Tubular Bells,Mike Oldfield,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.319,0.212,0.0365,0.934,0.0319,0.596,0.135,118.87,2UWuzV10EcR1bXjUL37zjS,A Moonlight Song,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.602,0.47,0.29,0.225,0.024,4.47e-06,0.0992,93.503,5A7DqDPUp55MV8ChC252FK,Passing Time - Remastered 2003,Clannad,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.573,0.585,0.628,0.34,0.0274,4.11e-05,0.178,128.349,0E8zloWYA3Li81CJqFa9fI,Man in the Rain,Mike Oldfield,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.156,0.11,0.0733,0.983,0.0433,0.907,0.111,143.175,5IincfMPYK8t9As9mGXPhu,Waltz in E Minor (For Cello),Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.262,0.146,0.0663,0.84,0.0327,0.833,0.0874,144.779,5hbtTxKSqNeK1vx6ous7xg,Visiting,Will Ackerman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.525,0.11,0.0917,0.933,0.0313,0.886,0.0771,109.939,5HYBrdzTwfJBVLFuoxzKYH,Almost A Whisper,Yanni,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.249,0.112,0.038,0.975,0.0348,0.971,0.0705,144.054,0S3Im7G8fd1mHNYCbUuXTg,Lady of the Lake,Ad Dios,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.0819,0.0479,0.0395,0.851,0.0476,0.892,0.115,171.892,1fVj9yaSDfZcX8SaMN7UYN,The Cold Sea's Embrace,Patrick O'Hearn,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.593,0.156,0.424,0.98,0.0309,0.867,0.116,100.197,0RHSbNoNzJAU0cyn7iODIe,Sundial Dreams,Kevin Kern,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.383,0.107,0.189,0.991,0.0506,0.92,0.122,108.216,55SXO6PqR6FQ4wOpsxFitG,Maybe,Yiruma;Caterina Barontini,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.383,0.14,0.0396,0.948,0.0359,0.865,0.33,89.398,6JKzt2ZwA2co1W0JuFR4y1,Chevaux,Tony O'Connor,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.492,0.0397,0.0797,0.995,0.0539,0.919,0.0609,126.178,12uKPMZ4pjNNwMQAYXlS4D,Heart,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.562,0.579,0.487,0.0242,0.0279,0.624,0.181,94.977,3XcBi2zVhqSnIQ8kMlK9gV,The Rivers Of Belief - Radio Edit,Enigma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.172,0.155,0.0954,0.842,0.041,0.836,0.137,112.558,1vJKGim3Nva6XjOtanpXQA,"Deschutes River Sunrise (Oboe, Cello, Piano) [feat. Nancy Rumble & Emil Miland]",Karen Marie Garrett;Nancy Rumble;Emil Miland,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.199,0.361,0.0976,0.798,0.0376,0.0154,0.12,79.684,5Ic9qQ1QSofntnNasxAN0E,One World,Chloe Agnew,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.219,0.298,0.154,0.944,0.0313,0.254,0.094,79.136,6bk11TH82XrT5QUC1gDw9A,Nocturne,Secret Garden,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.253,0.0373,0.087,0.943,0.0393,0.948,0.111,180.621,2j3FIiHM5xAKcJdwb33x1c,Light And Song,Will Ackerman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.363,0.0928,0.0791,0.973,0.052,0.915,0.113,128.407,5Anisqmfjm2CbWm7BMv6Vk,Graduation,George Winston,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.569,0.00733,0.16,0.996,0.173,0.929,0.0931,76.058,3mKbrBTr530Kv1oLJmvOvj,Piano - Replayed Version,Yiruma,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.388,0.227,0.093,0.881,0.0277,0.946,0.112,93.966,5xmiJO45JjamuTXhmjMMG5,Awakening,Patrick Kelly,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.289,0.599,0.804,0.893,0.0392,0.814,0.212,165.914,76jWJuEetXRW0nmoT7Ur55,Linus And Lucy,George Winston,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.285,0.136,0.153,0.991,0.036,0.851,0.106,86.057,6U3Gz3tlljM3F9nIk4bzWY,Brian's Song,Emile Pandolfi,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.393,0.156,0.0532,0.954,0.0349,0.913,0.11,127.915,4YhbyBfST3uiYaUI61YMwo,Acceptance,Kathryn Toyama,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.168,0.0257,0.0695,0.978,0.0379,0.936,0.0932,87.447,6cnSLJOo5A4tcZ6TPZnCI2,Dawn Mist - The Temple,Deuter,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.376,0.0999,0.19,0.972,0.0349,0.943,0.109,145.065,77y4tejtAGEHFEB8qqAyT3,It's a Small World,Jim Brickman,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.327,0.647,0.531,0.782,0.0376,0.934,0.0996,165.987,3sL97NMeD5EI5ORPforsmh,Truth of Touch,Yanni;Miklos Malik,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.391,0.0192,0.0865,0.876,0.0652,0.000475,0.0932,110.537,0LHNrwn2e5SoKRTcNGRE15,Goodnight,Tony O'Connor,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.115,0.0697,0.0339,0.941,0.0376,0.757,0.109,85.116,5VHt3nt8eIfnSLkOK7K1DL,Hearts of Fire,Aeoliah,new-age,KAGGLE_NEWAGE,New Age (editorial proxy),editorial
0.654,0.034,0.199,0.99,0.0398,0.883,0.0943,118.04,5F5CYCF7DHv89BzNMOqy6x,Rescued,Norman Dück,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.448,0.164,0.107,0.955,0.0943,0.858,0.106,129.087,3z1CsfRRtj69DPWrNkOPGW,Shigatsu Wa Kimi No Uso - Otouto Mitai na Sonzai,Kenzie Smith Piano,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.491,0.333,0.2,0.581,0.029,0.0,0.0984,107.969,59ew3BDqan1LlwZOuKA4TJ,Stand By Me,Skylar Grey,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.433,0.0871,0.336,0.91,0.0341,1.98e-05,0.113,135.498,1u7kQUb3lQcpHaYRfia13A,And So It Goes,Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.552,0.689,0.349,0.0915,0.0425,0.0,0.27,99.961,46jLy47W8rkf8rEX04gMKB,Wherever I Go,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.532,0.0086,0.265,0.995,0.0463,0.948,0.0983,161.488,1UVuBcfjaWPmA8Mrig9E5b,Your Skyblue Portrait,BigRicePiano,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.334,0.472,0.431,0.6,0.0277,3.62e-06,0.317,179.173,3FCto7hnn1shUyZL42YgfO,Piano Man,Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.307,0.05,0.41,0.996,0.0345,0.94,0.105,138.484,0CoSBNNeO8JgayAfLttECk,Onthou,Ever So Blue,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.329,0.333,0.18,0.211,0.0279,0.000142,0.118,140.596,20fUrFnUxqCJvTO40j6DbA,Way to Fall,Starsailor,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.59,0.161,0.313,0.992,0.0413,0.839,0.0708,145.108,24UjbN6SUAV7I67AtH9FT3,Poem of the Rain,BigRicePiano,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.516,0.764,0.376,0.0717,0.0366,0.0,0.115,148.021,1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.285,0.148,0.381,0.987,0.0372,0.952,0.0794,77.603,0DXsxu0TJ8TtrOklnsL6nj,Night Sky,Regnør,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.563,0.274,0.183,0.482,0.0333,0.000135,0.245,81.928,6V2SKZhymLim16ri8A7K6h,Ungodly Hour,The Fray,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.664,0.692,0.233,0.237,0.127,0.0,0.0798,154.924,5W8HXMOMLtXLz0RGKUtnlZ,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Skylar Grey;Polo G;Mozzy;Eminem,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.631,0.749,0.437,0.205,0.0576,5.21e-06,0.0667,89.646,30qVCFYKBtAENjTIBA8FPZ,The River of Dreams,Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.259,0.0491,0.163,0.959,0.0372,0.946,0.108,74.514,3NJ3rJfgSHeRqM9Fz12lLJ,Waltz For Nala,Igulfrid,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.548,0.68,0.851,0.0148,0.0474,0.000949,0.0877,148.494,3LqvmDtXWXjF7fg8mh8iZh,Pressure,Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.42,0.668,0.338,0.607,0.0517,0.016,0.0585,125.391,67oyFnjJnn78fZP9KjeZx0,Goodbye Stranger - 2010 Remastered,Supertramp,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.372,0.187,0.217,0.942,0.0323,0.139,0.161,70.334,4rmCI9VWrwrJTJ8XQ80BMN,My Little Brown Book,Duke Ellington;John Coltrane,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.553,0.843,0.219,0.00255,0.0404,0.184,0.108,119.988,0ILXYaWxMQVEXnKq2eTmjW,What You Wanted,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.521,0.155,0.16,0.947,0.0286,9.32e-06,0.103,75.003,348MCvZbnPrsHkxq6w8cif,Come Home,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.541,0.242,0.0639,0.947,0.0297,0.922,0.108,112.121,50RTSw2EyTVOcb4iIBHOPl,Autumn Leaves - Lofi Edit,Smyang Piano;tamagopalette,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.339,0.0673,0.314,0.989,0.0481,0.942,0.0792,168.084,2zkL8Dc5WBky17BWgAMMXz,River Flows in You,Jim Well Tempered,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.363,0.119,0.0785,0.176,0.0456,0.708,0.218,77.361,4Jab4dZJ6E6T0nXNN8hhYR,Sous Le Ciel De Paris,Jacky Terrasson,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.317,0.0626,0.263,0.995,0.0518,0.964,0.0956,89.895,7I3YkJ333ghsMaQXSiQNi2,Marietta,Isaac Nash,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.262,0.677,0.365,0.447,0.0528,0.0,0.205,207.478,0vlXeqFl1qgL9fkq1wnPgp,Christmas Without You,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.428,0.968,0.501,0.18,0.152,0.0,0.86,144.067,5PqMlhjfgEYcipKzOmsHIa,"We Didn't Start the Fire - Live at Yankee Stadium, Bronx, NY - June 1990",Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.342,0.7,0.118,0.561,0.0449,0.00121,0.0994,150.04,1g8dRVzAvmSOTfTz5m0H9K,Letters From The Sky,Civil Twilight,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.322,0.0343,0.312,0.995,0.0444,0.95,0.106,178.422,5Bl7fjZwq3u37T51tspPAp,De seu,Mirta da Silva,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.366,0.0161,0.171,0.992,0.0632,0.951,0.11,49.668,3WiissyVFRpCVrqbyPKZxZ,Kaleidoscope,Elliott Jacqués,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.327,0.907,0.304,0.126,0.0817,0.000956,0.993,149.382,2S9OvGTtHz5NWvIo8wadBq,"Shameless - Live at Yankee Stadium, Bronx, NY - June 1990",Billy Joel,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.627,0.385,0.132,0.907,0.0294,0.929,0.104,88.007,3YhzWdoDeIWvxtj8h4zrMl,Still With You,Smyang Piano,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.531,0.948,0.498,0.006,0.0568,0.0117,0.694,136.891,3UrDYCWfY6fTsiA63NNL27,Running on Empty,Jackson Browne,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.606,0.0157,0.0639,0.996,0.0683,0.942,0.0898,47.745,6DRCugEZcKbSOK9OT5cNvM,Fiore,Alvize Fantacone,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.262,0.677,0.365,0.447,0.0528,0.0,0.205,207.478,03pixFplMU4GlGanyGESCJ,Christmas Without You,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.262,0.677,0.365,0.447,0.0528,0.0,0.205,207.478,37zhImRfvxPCafPScfoipY,Christmas Without You,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.38,0.00402,0.0597,0.995,0.0446,0.899,0.0726,128.238,3xIu6hYXz0gTjJtmGu60M8,"Orfeo ed Euridice, Act II: Dance of the Blessed Spirits, ""Mélodie"" (arr. I. Friedman for piano)",Ignaz Friedman;Christoph Willibald Gluck;Joseph Banowetz,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.376,0.0254,0.169,0.988,0.044,0.943,0.0923,90.977,05HDcU36t1sVPiOzAAolke,Il lago,Lorenzo Fiore,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.621,0.197,0.569,0.99,0.0573,0.878,0.152,120.194,5PocwBP4qm33W4eQSZyVBZ,Stormy Weather,Oscar Peterson,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.546,0.126,0.218,0.994,0.0395,0.91,0.101,173.693,3QBmpk1Q0ecWMswFtppfp6,Pra Sempre Reinarás,Instrumental Worship Project from I’m In Records,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.502,0.458,0.289,0.4,0.0383,0.0,0.0917,75.067,5B6082J94hvTWxLjWBIm2g,Everything I Need - Film Version,Skylar Grey,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.527,0.107,0.249,0.992,0.0472,0.901,0.118,126.202,4qxn07sJNAlYKnk4aQp3PF,I Need U,Smyang Piano,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.599,0.242,0.263,0.911,0.0335,0.0,0.07,82.995,1iBBkRHjW8zY4foZ42hOAa,Love The Way You Lie - Part III (Original Demo),Skylar Grey,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.479,0.762,0.0519,0.00711,0.0378,0.011,0.0965,115.956,4zD9RBG51Lj8bnQwolLnyu,Wild Life,OneRepublic,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.631,0.00579,0.332,0.992,0.0628,0.939,0.107,79.681,6z80w3KsiHTJioRQYGlPDx,A Quiet Triumph,Jean DeVoite,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.485,0.0192,0.41,0.991,0.0503,0.922,0.0991,134.218,6VnHJ2qyC1MpodivmPBm8F,Qingyun Peak Daytime,Chewie Melodies,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.542,0.337,0.443,0.985,0.0539,0.933,0.147,159.951,0tQesiSZJQOdHeAC7r59us,원펀맨 Theme - Sad Theme,GODA,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.288,0.0578,0.172,0.981,0.0341,0.914,0.109,73.326,2AeveYrc3HVuvOd7ivfaps,Eva's Quest,Elliott Jacqués,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.424,0.446,0.354,0.121,0.0261,1.89e-06,0.0921,139.701,11FcfHd3SOmmrWJPGe7Y30,Don't Let The Sun Go Down On Me,Elton John,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.436,0.32,0.113,0.528,0.0342,6.83e-06,0.3,108.043,45Tw2NZgCTA0CHwrkuakCj,I Was Wrong,Sleeperstar,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.301,0.0248,0.0831,0.979,0.0345,0.907,0.107,96.67,4RBuB7D4zW3dy6ZvuQgN7c,Skagerrak,Jacob David;Arvid Holst,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.756,0.422,0.487,0.0165,0.0292,0.00183,0.0368,112.751,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
0.324,0.211,0.199,0.944,0.0287,0.0031,0.118,146.367,0uhYgQQ6WX9rCONnum7Fmw,I Know,Fiona Apple,piano,KAGGLE_PIANO,Piano (editorial proxy),editorial
